0.0103344524793,17-12-12-23-33
0.0103344524793,17-12-12-23-34
0.00849399164054,17-12-12-23-35
0.0110372621564,17-12-12-23-36
0.0109103970742,17-12-12-23-37
0.0109103970742,17-12-12-23-38
0.0109103970742,17-12-12-23-39
0.0127329985906,17-12-12-23-40
0.0127329985906,17-12-12-23-41
0.0145984848485,17-12-12-23-42
0.0145984848485,17-12-12-23-43
0.0145984848485,17-12-12-23-44
0.0125931372549,17-12-12-23-45
0.0125931372549,17-12-12-23-46
0.0125931372549,17-12-12-23-47
0.0125931372549,17-12-12-23-48
0.0133447712418,17-12-12-23-49
0.0234242724868,17-12-12-23-50
0.0234242724868,17-12-12-23-52
0.0211879084967,17-12-12-23-53
0.0211879084967,17-12-12-23-54
0.0258447712418,17-12-12-23-55
0.0258447712418,17-12-12-23-56
0.0307768087855,17-12-12-23-57
0.0328545751634,17-12-12-23-58
0.031216480279,17-12-12-23-59
0.031216480279,17-12-13-00-00
0.0329898381404,17-12-13-00-01
0.0329898381404,17-12-13-00-02
0.0357508823171,17-12-13-00-03
0.0357508823171,17-12-13-00-04
0.0435822076184,17-12-13-00-05
0.0458921532397,17-12-13-00-06
0.0458921532397,17-12-13-00-07
0.0443543459284,17-12-13-00-08
0.0443543459284,17-12-13-00-09
0.0468622197586,17-12-13-00-10
0.0486251064866,17-12-13-00-11
0.0486251064866,17-12-13-00-12
0.0486251064866,17-12-13-00-13
0.0436597906779,17-12-13-00-14
0.0414039201539,17-12-13-00-15
0.0414039201539,17-12-13-00-16
0.0414039201539,17-12-13-00-17
0.0409168152109,17-12-13-00-18
0.0425943963444,17-12-13-00-19
0.0434060846561,17-12-13-00-20
0.0442177729678,17-12-13-00-21
0.0442177729678,17-12-13-00-22
0.0435530904281,17-12-13-00-23
0.0435530904281,17-12-13-00-24
0.0435530904281,17-12-13-00-25
0.0455823112073,17-12-13-00-26
0.0455823112073,17-12-13-00-27
0.0455823112073,17-12-13-00-28
0.0455823112073,17-12-13-00-29
0.0455823112073,17-12-13-00-30
0.0455823112073,17-12-13-00-31
0.0455823112073,17-12-13-00-32
0.0455823112073,17-12-13-00-33
0.0461314956797,17-12-13-00-34
0.0466940748953,17-12-13-00-35
0.0461314956797,17-12-13-00-36
0.0542673761424,17-12-13-00-37
0.0542673761424,17-12-13-00-38
0.0542673761424,17-12-13-00-39
0.0542673761424,17-12-13-00-40
0.0542673761424,17-12-13-00-41
0.0549211999513,17-12-13-00-42
0.0580838505537,17-12-13-00-43
0.060039418576,17-12-13-00-44
0.060039418576,17-12-13-00-45
0.060039418576,17-12-13-00-46
0.0618178738606,17-12-13-00-47
0.0618178738606,17-12-13-00-48
0.0679154348362,17-12-13-00-49
0.0679154348362,17-12-13-00-50
0.0679154348362,17-12-13-00-51
0.0679154348362,17-12-13-00-52
0.0691349470313,17-12-13-00-53
0.0734032397142,17-12-13-00-54
0.0734032397142,17-12-13-00-55
0.0734032397142,17-12-13-00-56
0.0734032397142,17-12-13-00-57
0.0699884648959,17-12-13-00-58
0.0734032397142,17-12-13-00-59
0.0773666543484,17-12-13-01-00
0.0764345259827,17-12-13-01-01
0.0746820615797,17-12-13-01-02
0.0746820615797,17-12-13-01-03
0.0746820615797,17-12-13-01-04
0.0746820615797,17-12-13-01-05
0.0746820615797,17-12-13-01-06
0.0746820615797,17-12-13-01-07
0.0758868808568,17-12-13-01-08
0.078641598916,17-12-13-01-09
0.078641598916,17-12-13-01-10
0.078641598916,17-12-13-01-11
0.078641598916,17-12-13-01-12
0.078641598916,17-12-13-01-13
0.078641598916,17-12-13-01-14
0.078641598916,17-12-13-01-15
0.0796124828532,17-12-13-01-16
0.0806076388889,17-12-13-01-17
0.0745604781997,17-12-13-01-18
0.0745604781997,17-12-13-01-19
0.0767534722222,17-12-13-01-20
0.079453485472,17-12-13-01-21
0.0822695707071,17-12-13-01-22
0.0811533052039,17-12-13-01-23
0.0811533052039,17-12-13-01-24
0.0811533052039,17-12-13-01-25
0.0829992967651,17-12-13-01-26
0.0840633903134,17-12-13-01-27
0.0840633903134,17-12-13-01-28
0.0840633903134,17-12-13-01-29
0.0811533052039,17-12-13-01-30
0.0811533052039,17-12-13-01-31
0.0811533052039,17-12-13-01-32
0.0811533052039,17-12-13-01-34
0.0811533052039,17-12-13-01-35
0.0811533052039,17-12-13-01-36
0.0811533052039,17-12-13-01-37
0.0811533052039,17-12-13-01-38
0.0811533052039,17-12-13-01-39
0.0811533052039,17-12-13-01-40
0.0798874824191,17-12-13-01-41
0.0798874824191,17-12-13-01-42
0.0798874824191,17-12-13-01-43
0.0798874824191,17-12-13-01-44
0.0798874824191,17-12-13-01-45
0.077729829945,17-12-13-01-46
0.0755721774709,17-12-13-01-47
0.0758775252525,17-12-13-01-48
0.0758775252525,17-12-13-01-49
0.0810858585859,17-12-13-01-50
0.080327666913,17-12-13-01-51
0.0793598636972,17-12-13-01-52
0.0793598636972,17-12-13-01-53
0.0776195691858,17-12-13-01-54
0.0736881005174,17-12-13-01-55
0.0736881005174,17-12-13-01-56
0.0745978301534,17-12-13-01-57
0.0745978301534,17-12-13-01-58
0.0770669659559,17-12-13-01-59
0.0770669659559,17-12-13-02-00
0.0770669659559,17-12-13-02-01
0.0770669659559,17-12-13-02-02
0.0761271249076,17-12-13-02-03
0.0785661492979,17-12-13-02-04
0.0785661492979,17-12-13-02-05
0.0797418630752,17-12-13-02-06
0.0797418630752,17-12-13-02-07
0.0807386363636,17-12-13-02-08
0.0807386363636,17-12-13-02-09
0.0807386363636,17-12-13-02-10
0.0787543153049,17-12-13-02-11
0.079763986014,17-12-13-02-12
0.079763986014,17-12-13-02-13
0.079763986014,17-12-13-02-14
0.079763986014,17-12-13-02-15
0.079763986014,17-12-13-02-16
0.079763986014,17-12-13-02-17
0.079763986014,17-12-13-02-18
0.0807998819362,17-12-13-02-19
0.079763986014,17-12-13-02-20
0.079763986014,17-12-13-02-21
0.0808323620824,17-12-13-02-22
0.0818821330185,17-12-13-02-23
0.0818821330185,17-12-13-02-24
0.0818821330185,17-12-13-02-25
0.0792847304211,17-12-13-02-26
0.0792847304211,17-12-13-02-27
0.0792847304211,17-12-13-02-28
0.0792847304211,17-12-13-02-29
0.0792847304211,17-12-13-02-30
0.0792847304211,17-12-13-02-31
0.0792847304211,17-12-13-02-32
0.0792847304211,17-12-13-02-33
0.0792847304211,17-12-13-02-34
0.0782994417863,17-12-13-02-35
0.0782994417863,17-12-13-02-36
0.0782994417863,17-12-13-02-37
0.0744221056721,17-12-13-02-38
0.0744221056721,17-12-13-02-39
0.0734800537016,17-12-13-02-40
0.0736208236208,17-12-13-02-41
0.0736208236208,17-12-13-02-42
0.0736208236208,17-12-13-02-43
0.0731400543901,17-12-13-02-44
0.0731400543901,17-12-13-02-45
0.08141996892,17-12-13-02-46
0.08141996892,17-12-13-02-47
0.0795503108003,17-12-13-02-48
0.0795503108003,17-12-13-02-49
0.0795503108003,17-12-13-02-50
0.0795503108003,17-12-13-02-51
0.0795503108003,17-12-13-02-52
0.0795503108003,17-12-13-02-53
0.0795503108003,17-12-13-02-54
0.0829496891997,17-12-13-02-55
0.0829496891997,17-12-13-02-56
0.0829496891997,17-12-13-02-57
0.0911823935558,17-12-13-02-58
0.0911823935558,17-12-13-02-59
0.0911823935558,17-12-13-03-00
0.0911823935558,17-12-13-03-01
0.0910353535354,17-12-13-03-02
0.0910353535354,17-12-13-03-03
0.0941217732884,17-12-13-03-04
0.0952982954545,17-12-13-03-05
0.0952982954545,17-12-13-03-06
0.0952982954545,17-12-13-03-07
0.0952982954545,17-12-13-03-08
0.0952982954545,17-12-13-03-09
0.0952982954545,17-12-13-03-10
0.0833664772727,17-12-13-03-11
0.085423681257,17-12-13-03-12
0.085423681257,17-12-13-03-13
0.085423681257,17-12-13-03-14
0.085423681257,17-12-13-03-15
0.085423681257,17-12-13-03-16
0.085423681257,17-12-13-03-17
0.0761644219978,17-12-13-03-19
0.0761644219978,17-12-13-03-20
0.0786335578002,17-12-13-03-21
0.0786335578002,17-12-13-03-22
0.0786335578002,17-12-13-03-23
0.0786335578002,17-12-13-03-24
0.0786335578002,17-12-13-03-25
0.0825526607539,17-12-13-03-26
0.0934343434343,17-12-13-03-27
0.0916305916306,17-12-13-03-28
0.0947426067908,17-12-13-03-29
0.0947426067908,17-12-13-03-30
0.0976764597191,17-12-13-03-31
0.0976764597191,17-12-13-03-32
0.0976764597191,17-12-13-03-33
0.0976764597191,17-12-13-03-34
0.0976764597191,17-12-13-03-35
0.0927095024317,17-12-13-03-36
0.0927095024317,17-12-13-03-37
0.0927095024317,17-12-13-03-38
0.0938683712121,17-12-13-03-39
0.0921638257576,17-12-13-03-40
0.0921638257576,17-12-13-03-41
0.0921638257576,17-12-13-03-42
0.0901658995013,17-12-13-03-43
0.104670118911,17-12-13-03-44
0.104670118911,17-12-13-03-45
0.104670118911,17-12-13-03-46
0.104670118911,17-12-13-03-47
0.103826728827,17-12-13-03-48
0.103826728827,17-12-13-03-49
0.103826728827,17-12-13-03-50
0.103826728827,17-12-13-03-51
0.105044112006,17-12-13-03-52
0.106390831391,17-12-13-03-53
0.102577725305,17-12-13-03-54
0.102577725305,17-12-13-03-55
0.102577725305,17-12-13-03-56
0.0986816214089,17-12-13-03-57
0.0986816214089,17-12-13-03-58
0.0978171134421,17-12-13-03-59
0.0983726689977,17-12-13-04-00
0.097436540732,17-12-13-04-01
0.0987186004785,17-12-13-04-02
0.09213965311,17-12-13-04-03
0.0947712320574,17-12-13-04-04
0.104701515152,17-12-13-04-05
0.104168181818,17-12-13-04-06
0.104168181818,17-12-13-04-07
0.111834848485,17-12-13-04-08
0.110445574163,17-12-13-04-09
0.110445574163,17-12-13-04-10
0.107117276663,17-12-13-04-11
0.107117276663,17-12-13-04-12
0.107523120819,17-12-13-04-13
0.107523120819,17-12-13-04-14
0.108044386169,17-12-13-04-15
0.108044386169,17-12-13-04-16
0.108044386169,17-12-13-04-17
0.106676735712,17-12-13-04-18
0.106676735712,17-12-13-04-19
0.108044386169,17-12-13-04-20
0.108044386169,17-12-13-04-21
0.10523989899,17-12-13-04-22
0.103359897678,17-12-13-04-23
0.101452020202,17-12-13-04-24
0.100167817415,17-12-13-04-25
0.103290719697,17-12-13-04-26
0.103290719697,17-12-13-04-27
0.103290719697,17-12-13-04-28
0.105113636364,17-12-13-04-29
0.106363636364,17-12-13-04-30
0.106363636364,17-12-13-04-31
0.106363636364,17-12-13-04-32
0.106363636364,17-12-13-04-33
0.106363636364,17-12-13-04-34
0.106363636364,17-12-13-04-35
0.106363636364,17-12-13-04-36
0.107710011507,17-12-13-04-37
0.107710011507,17-12-13-04-38
0.107710011507,17-12-13-04-39
0.109585730725,17-12-13-04-40
0.111461449942,17-12-13-04-41
0.111608391608,17-12-13-04-42
0.110024104683,17-12-13-04-43
0.108725403384,17-12-13-04-44
0.108725403384,17-12-13-04-45
0.108725403384,17-12-13-04-46
0.108725403384,17-12-13-04-47
0.112184509569,17-12-13-04-49
0.112184509569,17-12-13-04-50
0.112184509569,17-12-13-04-51
0.112184509569,17-12-13-04-52
0.110727567887,17-12-13-04-53
0.109552930622,17-12-13-04-54
0.109552930622,17-12-13-04-55
0.109552930622,17-12-13-04-56
0.109552930622,17-12-13-04-57
0.109552930622,17-12-13-04-58
0.106921351675,17-12-13-04-59
0.106921351675,17-12-13-05-00
0.102535386762,17-12-13-05-01
0.101203758363,17-12-13-05-02
0.098641637898,17-12-13-05-03
0.098641637898,17-12-13-05-04
0.0999062742813,17-12-13-05-05
0.100121507281,17-12-13-05-06
0.100121507281,17-12-13-05-07
0.100121507281,17-12-13-05-08
0.100121507281,17-12-13-05-09
0.0982275678867,17-12-13-05-10
0.0963336284927,17-12-13-05-11
0.0963336284927,17-12-13-05-12
0.101548544657,17-12-13-05-13
0.101548544657,17-12-13-05-14
0.101548544657,17-12-13-05-15
0.101548544657,17-12-13-05-16
0.101548544657,17-12-13-05-17
0.101548544657,17-12-13-05-18
0.101548544657,17-12-13-05-19
0.107414772727,17-12-13-05-20
0.107414772727,17-12-13-05-21
0.107414772727,17-12-13-05-22
0.107414772727,17-12-13-05-23
0.108846969697,17-12-13-05-24
0.108846969697,17-12-13-05-25
0.108846969697,17-12-13-05-26
0.108846969697,17-12-13-05-27
0.111773325359,17-12-13-05-28
0.111773325359,17-12-13-05-29
0.11495314992,17-12-13-05-30
0.108374202552,17-12-13-05-31
0.108374202552,17-12-13-05-32
0.108374202552,17-12-13-05-33
0.108374202552,17-12-13-05-34
0.111763636364,17-12-13-05-35
0.111763636364,17-12-13-05-36
0.111763636364,17-12-13-05-37
0.111763636364,17-12-13-05-38
0.111763636364,17-12-13-05-39
0.110293062201,17-12-13-05-40
0.103714114833,17-12-13-05-41
0.103714114833,17-12-13-05-42
0.103714114833,17-12-13-05-43
0.103714114833,17-12-13-05-44
0.103714114833,17-12-13-05-45
0.103714114833,17-12-13-05-46
0.103714114833,17-12-13-05-47
0.103714114833,17-12-13-05-48
0.103714114833,17-12-13-05-49
0.0986702551834,17-12-13-05-50
0.0986702551834,17-12-13-05-51
0.0986702551834,17-12-13-05-52
0.0986702551834,17-12-13-05-53
0.0986702551834,17-12-13-05-54
0.0986702551834,17-12-13-05-55
0.0986702551834,17-12-13-05-56
0.0986702551834,17-12-13-05-57
0.0986702551834,17-12-13-05-58
0.0953807814992,17-12-13-05-59
0.0981955922865,17-12-13-06-00
0.0981955922865,17-12-13-06-01
0.0981955922865,17-12-13-06-02
0.0981955922865,17-12-13-06-03
0.0931487956488,17-12-13-06-04
0.0945035885167,17-12-13-06-05
0.0945035885167,17-12-13-06-06
0.0945035885167,17-12-13-06-07
0.0957636363636,17-12-13-06-08
0.0957636363636,17-12-13-06-09
0.0957636363636,17-12-13-06-10
0.0957636363636,17-12-13-06-11
0.0957636363636,17-12-13-06-12
0.0957636363636,17-12-13-06-13
0.0957636363636,17-12-13-06-14
0.0957636363636,17-12-13-06-15
0.0957636363636,17-12-13-06-16
0.0957636363636,17-12-13-06-17
0.0957636363636,17-12-13-06-18
0.0957636363636,17-12-13-06-19
0.0984303030303,17-12-13-06-20
0.0984303030303,17-12-13-06-21
0.0984303030303,17-12-13-06-22
0.0957230196704,17-12-13-06-23
0.0943326599327,17-12-13-06-24
0.0943326599327,17-12-13-06-25
0.0943326599327,17-12-13-06-26
0.0943326599327,17-12-13-06-27
0.0943326599327,17-12-13-06-29
0.0929993265993,17-12-13-06-30
0.0929993265993,17-12-13-06-31
0.0929993265993,17-12-13-06-32
0.0929993265993,17-12-13-06-33
0.0929993265993,17-12-13-06-34
0.0929993265993,17-12-13-06-35
0.0915533715534,17-12-13-06-36
0.0915533715534,17-12-13-06-37
0.0888506688507,17-12-13-06-38
0.0888506688507,17-12-13-06-39
0.0873280752733,17-12-13-06-40
0.0873280752733,17-12-13-06-41
0.0873280752733,17-12-13-06-42
0.0818486232185,17-12-13-06-43
0.0815965207632,17-12-13-06-44
0.0815965207632,17-12-13-06-45
0.0815965207632,17-12-13-06-46
0.0815965207632,17-12-13-06-47
0.0858440570084,17-12-13-06-48
0.0858440570084,17-12-13-06-49
0.0858440570084,17-12-13-06-50
0.0858440570084,17-12-13-06-51
0.0858440570084,17-12-13-06-52
0.0858440570084,17-12-13-06-53
0.0858440570084,17-12-13-06-54
0.0858440570084,17-12-13-06-55
0.0882621994594,17-12-13-06-56
0.0752373737374,17-12-13-06-57
0.0723802308802,17-12-13-06-58
0.0690766594517,17-12-13-06-59
0.0690766594517,17-12-13-07-00
0.0677589298785,17-12-13-07-01
0.0677589298785,17-12-13-07-02
0.0677589298785,17-12-13-07-03
0.0623188979346,17-12-13-07-04
0.0481116085093,17-12-13-07-05
0.0456873660851,17-12-13-07-06
0.0456873660851,17-12-13-07-07
0.0388691842669,17-12-13-07-08
0.0388691842669,17-12-13-07-09
0.0389864024864,17-12-13-07-10
0.0418742108586,17-12-13-07-11
0.0418742108586,17-12-13-07-12
0.0425388808722,17-12-13-07-13
0.0425388808722,17-12-13-07-14
0.0425388808722,17-12-13-07-15
0.0408349625285,17-12-13-07-16
0.0415043881437,17-12-13-07-17
0.0415043881437,17-12-13-07-18
0.041675016292,17-12-13-07-19
0.0403309302704,17-12-13-07-20
0.0403309302704,17-12-13-07-21
0.0403309302704,17-12-13-07-22
0.0403309302704,17-12-13-07-23
0.0423963844797,17-12-13-07-24
0.0423963844797,17-12-13-07-25
0.0423963844797,17-12-13-07-26
0.0423963844797,17-12-13-07-27
0.0430801971326,17-12-13-07-28
0.0437864298725,17-12-13-07-29
0.0437864298725,17-12-13-07-30
0.0386828703704,17-12-13-07-31
0.0386828703704,17-12-13-07-32
0.0386828703704,17-12-13-07-33
0.0386828703704,17-12-13-07-34
0.0393385122411,17-12-13-07-35
0.0382926245211,17-12-13-07-36
0.0382926245211,17-12-13-07-37
0.0382926245211,17-12-13-07-38
0.0382926245211,17-12-13-07-39
0.0382926245211,17-12-13-07-40
0.0382926245211,17-12-13-07-41
0.0382926245211,17-12-13-07-42
0.0382926245211,17-12-13-07-43
0.0382926245211,17-12-13-07-44
0.0382926245211,17-12-13-07-45
0.0382926245211,17-12-13-07-46
0.0382926245211,17-12-13-07-47
0.0351718455744,17-12-13-07-48
0.0351718455744,17-12-13-07-49
0.0351718455744,17-12-13-07-50
0.0351718455744,17-12-13-07-51
0.0414218455744,17-12-13-07-52
0.0395811563915,17-12-13-07-53
0.0403227187125,17-12-13-07-54
0.0403227187125,17-12-13-07-55
0.0403227187125,17-12-13-07-56
0.0403227187125,17-12-13-07-57
0.0410179380007,17-12-13-07-58
0.0410179380007,17-12-13-07-59
0.0419248286436,17-12-13-08-00
0.0426870982553,17-12-13-08-01
0.0482477043159,17-12-13-08-02
0.0473861381674,17-12-13-08-03
0.0491411803217,17-12-13-08-04
0.0680449098831,17-12-13-08-05
0.0709803220888,17-12-13-08-06
0.0696658716798,17-12-13-08-07
0.0641103161242,17-12-13-08-08
0.0514945753835,17-12-13-08-09
0.0596492194674,17-12-13-08-10
0.0596492194674,17-12-13-08-11
0.0607538346427,17-12-13-08-12
0.0619001334096,17-12-13-08-13
0.0619001334096,17-12-13-08-14
0.0552963598247,17-12-13-08-15
0.0552963598247,17-12-13-08-16
0.0552963598247,17-12-13-08-17
0.0520802363255,17-12-13-08-18
0.0530817793318,17-12-13-08-19
0.0530817793318,17-12-13-08-20
0.0530817793318,17-12-13-08-22
0.0530817793318,17-12-13-08-23
0.0470794483294,17-12-13-08-24
0.0470794483294,17-12-13-08-25
0.0529045355516,17-12-13-08-26
0.0529045355516,17-12-13-08-27
0.0529045355516,17-12-13-08-28
0.0529045355516,17-12-13-08-29
0.0518871406371,17-12-13-08-30
0.0518871406371,17-12-13-08-31
0.0518871406371,17-12-13-08-32
0.0537174351798,17-12-13-08-33
0.0469275809677,17-12-13-08-34
0.0469275809677,17-12-13-08-35
0.0444570416779,17-12-13-08-36
0.0469516298301,17-12-13-08-37
0.0469516298301,17-12-13-08-38
0.0458464554516,17-12-13-08-39
0.0458464554516,17-12-13-08-40
0.0458464554516,17-12-13-08-41
0.0458464554516,17-12-13-08-42
0.0458464554516,17-12-13-08-43
0.0458464554516,17-12-13-08-44
0.0458464554516,17-12-13-08-45
0.0458464554516,17-12-13-08-46
0.0449108135036,17-12-13-08-47
0.0449108135036,17-12-13-08-48
0.0449108135036,17-12-13-08-49
0.0449108135036,17-12-13-08-50
0.0449108135036,17-12-13-08-51
0.0449108135036,17-12-13-08-52
0.0449108135036,17-12-13-08-53
0.0449108135036,17-12-13-08-54
0.0449108135036,17-12-13-08-55
0.0449108135036,17-12-13-08-56
0.0449108135036,17-12-13-08-57
0.0449108135036,17-12-13-08-58
0.0458464554516,17-12-13-08-59
0.0458464554516,17-12-13-09-00
0.0344105644328,17-12-13-09-01
0.0344105644328,17-12-13-09-02
0.0344105644328,17-12-13-09-03
0.0344105644328,17-12-13-09-04
0.0344105644328,17-12-13-09-05
0.0339540943404,17-12-13-09-06
0.0339540943404,17-12-13-09-07
0.0332611536396,17-12-13-09-08
0.0332611536396,17-12-13-09-09
0.0332611536396,17-12-13-09-10
0.0325959305668,17-12-13-09-11
0.0325959305668,17-12-13-09-12
0.0305959305668,17-12-13-09-13
0.0305959305668,17-12-13-09-14
0.0305959305668,17-12-13-09-15
0.0305959305668,17-12-13-09-16
0.0305959305668,17-12-13-09-17
0.0305959305668,17-12-13-09-18
0.0305959305668,17-12-13-09-19
0.0305959305668,17-12-13-09-20
0.0305959305668,17-12-13-09-21
0.0305959305668,17-12-13-09-22
0.0305959305668,17-12-13-09-23
0.0305959305668,17-12-13-09-24
0.0322625972335,17-12-13-09-25
0.029669212974,17-12-13-09-26
0.029669212974,17-12-13-09-27
0.029669212974,17-12-13-09-28
0.029669212974,17-12-13-09-29
0.029669212974,17-12-13-09-30
0.029669212974,17-12-13-09-31
0.0353195136569,17-12-13-09-32
0.0353195136569,17-12-13-09-33
0.0353195136569,17-12-13-09-34
0.0353195136569,17-12-13-09-35
0.0353195136569,17-12-13-09-36
0.0376719756634,17-12-13-09-37
0.0489552667987,17-12-13-09-38
0.0489552667987,17-12-13-09-39
0.0489552667987,17-12-13-09-40
0.0489552667987,17-12-13-09-41
0.0489552667987,17-12-13-09-42
0.0489552667987,17-12-13-09-43
0.0489552667987,17-12-13-09-44
0.0489552667987,17-12-13-09-45
0.0489552667987,17-12-13-09-46
0.0498789510779,17-12-13-09-47
0.0508381616756,17-12-13-09-48
0.0508381616756,17-12-13-09-49
0.0508381616756,17-12-13-09-50
0.0508381616756,17-12-13-09-51
0.0508381616756,17-12-13-09-52
0.0616554693679,17-12-13-09-53
0.0616554693679,17-12-13-09-54
0.0616554693679,17-12-13-09-55
0.0616554693679,17-12-13-09-56
0.0616554693679,17-12-13-09-57
0.0616554693679,17-12-13-09-58
0.0620644856691,17-12-13-09-59
0.0581373655641,17-12-13-10-00
0.0581373655641,17-12-13-10-01
0.0581373655641,17-12-13-10-02
0.0592342969899,17-12-13-10-03
0.0592342969899,17-12-13-10-04
0.0592342969899,17-12-13-10-05
0.0525818100086,17-12-13-10-06
0.0525818100086,17-12-13-10-07
0.0525818100086,17-12-13-10-08
0.0525818100086,17-12-13-10-09
0.0525818100086,17-12-13-10-10
0.0525818100086,17-12-13-10-11
0.0525818100086,17-12-13-10-12
0.0525818100086,17-12-13-10-13
0.0525818100086,17-12-13-10-14
0.0516257770993,17-12-13-10-15
0.0516257770993,17-12-13-10-16
0.0661712316448,17-12-13-10-17
0.0661712316448,17-12-13-10-19
0.0661712316448,17-12-13-10-20
0.0661712316448,17-12-13-10-21
0.0690074596511,17-12-13-10-22
0.0690074596511,17-12-13-10-23
0.0677968024643,17-12-13-10-24
0.0666278920769,17-12-13-10-25
0.0666278920769,17-12-13-10-26
0.0666278920769,17-12-13-10-27
0.0666278920769,17-12-13-10-28
0.0666278920769,17-12-13-10-29
0.0666278920769,17-12-13-10-30
0.0666278920769,17-12-13-10-31
0.0666278920769,17-12-13-10-32
0.0666278920769,17-12-13-10-33
0.0666278920769,17-12-13-10-34
0.0666278920769,17-12-13-10-35
0.0666278920769,17-12-13-10-36
0.068387665863,17-12-13-10-37
0.07516732688,17-12-13-10-38
0.07516732688,17-12-13-10-39
0.0783842350683,17-12-13-10-40
0.0783842350683,17-12-13-10-41
0.0783842350683,17-12-13-10-42
0.0783842350683,17-12-13-10-43
0.0821845328378,17-12-13-10-44
0.0754048718209,17-12-13-10-45
0.0754048718209,17-12-13-10-46
0.0754048718209,17-12-13-10-47
0.0754048718209,17-12-13-10-48
0.0754048718209,17-12-13-10-49
